"PKPostId","SymbolFK","score"
"gvzvn4c","tlry","1.42808219178082"
"gvzvn4c","apha","1.42605633802817"
"gvzvn4c","tlry","1.42391304347826"
"gvzvn4c","tlry","1.42164179104478"
"gvzvn4c","tlry","1.38942307692308"
"gvzvn4c","tlry","1.38073394495413"
"gvzvn4c","tlry","1.37295081967213"
"gvzvn4c","apha","1.35034013605442"
"gvzvn4c","tlry","1.22747747747748"
"gvzvn4c","apha","1.22888888888889"
"gvzvoup","tsla","1.4"
"gvzvtky","nflx","0.84375"
"gvzvy5r","tlry","1.45307443365696"
"gvzvy5r","tlry","1.44884488448845"
"gvzvy5r","apha","1.44816053511706"
"gvzvy5r","tlry","1.44745762711864"
"gvzvy5r","tlry","1.44210526315789"
"gvzvy5r","tlry","1.43542435424354"
"gvzvy5r","apha","1.43346007604563"
"gvzvy5r","tlry","1.43137254901961"
"gvzvy5r","tlry","1.42914979757085"
"gvzvy5r","tlry","1.39572192513369"
"gvzvy5r","tlry","1.38425925925926"
"gvzvy5r","tlry","1.37916666666667"
"gvzvy5r","apha","1.36013986013986"
"gvzvy5r","tlry","1.24278846153846"
"gvzvy5r","apha","1.2452380952381"
"gvzvyjo","amc","1"
"gvzw08j","tsla","1.4"
"gvzw0mb","tsla","1.4"
"gvzwadh","mvis","1.17241379310345"
"gvzwadh","tsla","1.17647058823529"
"gvzwadh","gme","0.842105263157895"
"gvzwadh","pltr","0.571428571428571"
"gvzwadh","nkla","0.347826086956522"
"gvzwadh","ocgn","0.16"
"gvzwadh","riot","0"
"gvzwadh","nio","0"
"gvzwadh","amc","0"
"myg8yx","twtr","1.45054945054945"
"mykdxp","mvis","-0.181818181818182"
"mykdxp","mvis","0.8"
"mykdxp","mvis","1.09090909090909"
"myloui","gme","0.0149136577708006"
"myu6q2","twtr","1.45054945054945"
"myvben","amzn","1.31394533987386"
"mywbjd","ubs","-0.88230117698823"
"myyiyl","xm","1.10714285714286"
"myyiyl","xm","1.07407407407407"
"mz368j","apha","0.676056338028169"
"mz368j","tlry","0.676056338028169"
"mz368j","apha","0.666666666666667"
"mz368j","tlry","0.656716417910448"
"mz368j","apha","0.581818181818182"
"mz368j","tlry","0.745762711864407"
"mz368j","tlry","0.830769230769231"
"mz368j","apha","0.830769230769231"
"mz368j","tlry","0.830769230769231"
"mz368j","apha","0.830769230769231"
"mz4c2i","ocgn","1.03571428571429"
"mz4c2i","ocgn","1.03571428571429"
"mz4c2i","pfe","0.971428571428571"
"mz4x5v","tsla","-1"
"mz4x5v","tsla","-1"
"mz4x5v","tsla","-1"
"mz8zwj","amc","0.5"
"mz8zwj","amc","-0.6"
"mz8zwj","amc","-1.28571428571429"
"mzaijn","mvis","1"
"mzbdjf","tlry","1.45307443365696"
"mzbdjf","tlry","1.44884488448845"
"mzbdjf","apha","1.44816053511706"
"mzbdjf","tlry","1.44745762711864"
"mzbdjf","tlry","1.44210526315789"
"mzbdjf","tlry","1.43542435424354"
"mzbdjf","apha","1.43346007604563"
"mzbdjf","tlry","1.43137254901961"
"mzbdjf","tlry","1.42914979757085"
"mzbdjf","tlry","1.39572192513369"
"mzbdjf","tlry","1.38425925925926"
"mzbdjf","tlry","1.37916666666667"
"mzbdjf","apha","1.36013986013986"
"mzbdjf","tlry","1.24278846153846"
"mzbdjf","apha","1.2452380952381"
