"PKPostId","word","SymbolFK","score","Position"
"gvxqakv","top","NA",2,"2"
"gvxqakv","top","NA",2,"3"
"gvxqakv","top","NA",2,"4"
"gvxqakv","top","NA",2,"5"
"gvxqakv","top","NA",2,"6"
"gvxqakv","top","NA",2,"7"
"gvxqakv","gain","NA",2,"8"
"gvxqakv","top","NA",2,"9"
"gvxqakv","top","NA",2,"10"
"gvxqakv","loss","NA",-3,"11"
"gvxqakv","top","NA",2,"12"
"gvxqakv","top","NA",2,"13"
"gvxqakv","top","NA",2,"14"
"gvxqakv","twitter","twtr",NA,"15"
"gvxqakv","shares","NA",1,"16"
"gvxqakv","share","NA",1,"17"
"gvxqakv","pain","NA",-2,"18"
"gvxqgnc","qualtrics","xm",NA,"1"
"gvxqgnc","growth","NA",2,"2"
"gvxqgnc","qualtrics","xm",NA,"3"
"gvxqgnc","helps","NA",2,"4"
"gvxqgnc","engage","NA",1,"5"
"gvxqgnc","positive","NA",2,"6"
"gvxqgnc","boring","NA",-3,"7"
"gvxqgnc","super","NA",3,"8"
"gvxqgnc","fair","NA",2,"9"
"gvxqgnc","admitted","NA",-1,"10"
"gvxqgnc","confuse","NA",-2,"11"
"gvxqgnc","fair","NA",2,"12"
"gvxqgnc","accidentally","NA",-2,"13"
"gvxqgnc","qualtrics","xm",NA,"14"
"gvxqgnc","annoying","NA",-2,"15"
"gvxqgnc","share","NA",1,"16"
"gvxqgnc","annoying","NA",-2,"17"
"gvxqodb","share","NA",1,"1"
"gvxquo1","shares","NA",1,"1"
"gvxqy93","shares","NA",1,"1"
"gvxr01o","shares","NA",1,"1"
"gvxr2dd","yeah","NA",1,"1"
"gvxr58q","bad","NA",-3,"1"
"gvxr58q","worst","NA",-3,"2"
"gvxr58q","true","NA",2,"3"
"gvxr58q","risk","NA",-2,"4"
"gvxr58q","stuck","NA",-2,"5"
"gvxr58q","helpful","NA",2,"6"
"gvxr58q","excited","NA",3,"7"
"gvxr58q","scared","NA",-2,"8"
"gvxr58q","admit","NA",-1,"9"
"gvxr58q","safe","NA",1,"10"
"gvxr58q","boring","NA",-3,"11"
"gvxr58q","comfort","NA",2,"12"
"gvxr58q","shares","NA",1,"13"
"gvxr58q","huge","NA",1,"14"
"gvxr58q","crash","NA",-2,"15"
"gvxr58q","ubs","ubs",NA,"16"
"gvxr58q","collapsed","NA",-2,"17"
"gvxr58q","worse","NA",-3,"18"
"gvxr58q","crash","NA",-2,"19"
"gvxr58q","tits","NA",-2,"20"
"gvxr58q","dear","NA",2,"21"
"gvxr58q","weird","NA",-2,"22"
"gvxr58q","illegal","NA",-3,"23"
"gvxr58q","worst","NA",-3,"24"
"gvxr58q","overstatement","NA",-2,"25"
"gvxr58q","curious","NA",1,"26"
"gvxr58q","shares","NA",1,"27"
"gvxr58q","substantial","NA",1,"28"
"gvxr58q","dirty","NA",-2,"29"
"gvxr58q","manipulation","NA",-1,"30"
"gvxr58q","manipulation","NA",-1,"31"
"gvxr58q","shitty","NA",-3,"32"
"gvxr58q","easy","NA",1,"33"
"gvxr58q","litigation","NA",-1,"34"
"gvxr58q","shitty","NA",-3,"35"
"gvxr58q","crap","NA",-3,"36"
"gvxr58q","shit","NA",-4,"37"
"gvxr58q","weird","NA",-2,"38"
"gvxr58q","risk","NA",-2,"39"
"gvxr58q","crap","NA",-3,"40"
"gvxr58q","top","NA",2,"41"
"gvxr58q","pretty","NA",1,"42"
"gvxr58q","capable","NA",1,"43"
"gvxr58q","screams","NA",-2,"44"
"gvxr58q","shit","NA",-4,"45"
"gvxr58q","hate","NA",-3,"46"
"gvxr58q","fraud","NA",-4,"47"
"gvxr58q","bad","NA",-3,"48"
"gvxr58q","shit","NA",-4,"49"
"gvxr58q","offending","NA",-2,"50"
"gvxr58q","gain","NA",2,"51"
"gvxr58q","loss","NA",-3,"52"
"gvxr58q","crash","NA",-2,"53"
"gvxr58q","pay","NA",-1,"54"
"gvxr58q","secured","NA",2,"55"
"gvxr58q","shit","NA",-4,"56"
"gvxr58q","yeah","NA",1,"57"
"gvxr58q","agree","NA",1,"58"
"gvxr58q","chance","NA",2,"59"
"gvxr58q","wrong","NA",-2,"60"
"gvxr58q","scare","NA",-2,"61"
"gvxr58q","cares","NA",2,"62"
"gvxr58q","rescue","NA",2,"63"
"gvxr58q","support","NA",2,"64"
"gvxr58q","fool","NA",-2,"65"
"gvxr58q","failures","NA",-2,"66"
"gvxr58q","fraud","NA",-4,"67"
"gvxr58q","chance","NA",2,"68"
"gvxr58q","hope","NA",2,"69"
"gvxr58q","failure","NA",-2,"70"
"gvxr58q","save","NA",2,"71"
"gvxr58q","bad","NA",-3,"72"
"gvxr58q","supports","NA",2,"73"
"gvxr58q","dubious","NA",-2,"74"
"gvxr58q","crisis","NA",-3,"75"
"gvxr58q","collapse","NA",-2,"76"
"gvxr58q","collapse","NA",-2,"77"
"gvxr58q","sad","NA",-2,"78"
"gvxr58q","share","NA",1,"79"
"gvxr58q","missed","NA",-2,"80"
"gvxr58q","share","NA",1,"81"
"gvxr58q","share","NA",1,"82"
"gvxr58q","share","NA",1,"83"
"gvxr58q","miss","NA",-2,"84"
"gvxr58q","miss","NA",-2,"85"
"gvxr58q","huge","NA",1,"86"
"gvxr58q","share","NA",1,"87"
"gvxr58q","drop","NA",-1,"88"
"gvxr58q","shitty","NA",-3,"89"
"gvxr58q","bad","NA",-3,"90"
"gvxr58q","shit","NA",-4,"91"
"gvxr58q","drop","NA",-1,"92"
"gvxr58q","feeling","NA",1,"93"
"gvxr58q","love","NA",3,"94"
"gvxr58q","shit","NA",-4,"95"
"gvxr58q","fan","NA",3,"96"
"gvxr58q","drop","NA",-1,"97"
"gvxr58q","share","NA",1,"98"
"gvxr58q","happy","NA",3,"99"
"gvxr58q","criticism","NA",-2,"100"
"gvxr58q","missed","NA",-2,"101"
"gvxr58q","share","NA",1,"102"
"gvxr58q","save","NA",2,"103"
"gvxr58q","benefit","NA",2,"104"
"gvxr58q","amazing","NA",4,"105"
"gvxr58q","crash","NA",-2,"106"
"gvxr58q","poor","NA",-2,"107"
"gvxr58q","increase","NA",1,"108"
"gvxr58q","bad","NA",-3,"109"
"gvxr58q","ability","NA",2,"110"
"gvxr58q","pay","NA",-1,"111"
"gvxr58q","debt","NA",-2,"112"
"gvxr58q","limited","NA",-1,"113"
"gvxr58q","fail","NA",-2,"114"
"gvxr58q","fail","NA",-2,"115"
"gvxr58q","odd","NA",-2,"116"
"gvxr58q","asset","NA",2,"117"
"gvxr58q","unsecured","NA",-2,"118"
"gvxr58q","debt","NA",-2,"119"
"gvxr58q","unsecured","NA",-2,"120"
"gvxr58q","struggling","NA",-2,"121"
"gvxr58q","criticism","NA",-2,"122"
"gvxr58q","pretty","NA",1,"123"
"gvxr58q","share","NA",1,"124"
"gvxr58q","gain","NA",2,"125"
"gvxr58q","gain","NA",2,"126"
"gvxr58q","share","NA",1,"127"
"gvxr58q","gain","NA",2,"128"
"gvxr58q","share","NA",1,"129"
"gvxr58q","shares","NA",1,"130"
"gvxr58q","shares","NA",1,"131"
"gvxr58q","shares","NA",1,"132"
"gvxr58q","strike","NA",-1,"133"
"gvxr58q","share","NA",1,"134"
"gvxr58q","risks","NA",-2,"135"
"gvxr58q","missed","NA",-2,"136"
"gvxr58q","hope","NA",2,"137"
"gvxr58q","win","NA",4,"138"
"gvxr58q","hell","NA",-4,"139"
"gvxrdpd","share","NA",1,"1"
"gvxrdpd","strikes","NA",-1,"2"
"gvxrdpd","strike","NA",-1,"3"
"gvxrdpd","shares","NA",1,"4"
"gvxrdpd","comfortable","NA",2,"5"
"gvxrdpd","drop","NA",-1,"6"
"gvxrdpd","ability","NA",2,"7"
"gvxrdpd","aggressive","NA",-2,"8"
"gvxrdpd","shares","NA",1,"9"
"gvxrdpd","pressure","NA",-1,"10"
"gvxrdpd","drop","NA",-1,"11"
"gvxrdpd","opportunity","NA",2,"12"
"gvxrdpd","luck","NA",3,"13"
"gvxrdpd","blah","NA",-2,"14"
"gvxrdpd","blah","NA",-2,"15"
"gvxrdpd","yummy","NA",3,"16"
"gvxrfp9","bad","NA",-3,"1"
"gvxrfp9","worst","NA",-3,"2"
"gvxrfp9","true","NA",2,"3"
"gvxrfp9","risk","NA",-2,"4"
"gvxrfp9","stuck","NA",-2,"5"
"gvxrfp9","helpful","NA",2,"6"
"gvxrfp9","excited","NA",3,"7"
"gvxrfp9","scared","NA",-2,"8"
"gvxrfp9","admit","NA",-1,"9"
"gvxrfp9","safe","NA",1,"10"
"gvxrfp9","boring","NA",-3,"11"
"gvxrfp9","comfort","NA",2,"12"
"gvxrfp9","shares","NA",1,"13"
"gvxrfp9","huge","NA",1,"14"
"gvxrfp9","crash","NA",-2,"15"
"gvxrfp9","ubs","ubs",NA,"16"
"gvxrfp9","collapsed","NA",-2,"17"
"gvxrfp9","worse","NA",-3,"18"
"gvxrfp9","crash","NA",-2,"19"
"gvxrfp9","tits","NA",-2,"20"
"gvxrfp9","dear","NA",2,"21"
"gvxrfp9","weird","NA",-2,"22"
"gvxrfp9","illegal","NA",-3,"23"
"gvxrfp9","worst","NA",-3,"24"
"gvxrfp9","overstatement","NA",-2,"25"
"gvxrfp9","curious","NA",1,"26"
"gvxrfp9","shares","NA",1,"27"
"gvxrfp9","substantial","NA",1,"28"
"gvxrfp9","dirty","NA",-2,"29"
"gvxrfp9","manipulation","NA",-1,"30"
"gvxrfp9","manipulation","NA",-1,"31"
"gvxrfp9","shitty","NA",-3,"32"
"gvxrfp9","easy","NA",1,"33"
"gvxrfp9","litigation","NA",-1,"34"
"gvxrfp9","shitty","NA",-3,"35"
"gvxrfp9","crap","NA",-3,"36"
"gvxrfp9","shit","NA",-4,"37"
"gvxrfp9","weird","NA",-2,"38"
"gvxrfp9","risk","NA",-2,"39"
"gvxrfp9","crap","NA",-3,"40"
"gvxrfp9","top","NA",2,"41"
"gvxrfp9","pretty","NA",1,"42"
"gvxrfp9","capable","NA",1,"43"
"gvxrfp9","screams","NA",-2,"44"
"gvxrfp9","shit","NA",-4,"45"
"gvxrfp9","hate","NA",-3,"46"
"gvxrfp9","fraud","NA",-4,"47"
"gvxrfp9","bad","NA",-3,"48"
"gvxrfp9","shit","NA",-4,"49"
"gvxrfp9","offending","NA",-2,"50"
"gvxrfp9","gain","NA",2,"51"
"gvxrfp9","loss","NA",-3,"52"
"gvxrfp9","crash","NA",-2,"53"
"gvxrfp9","pay","NA",-1,"54"
"gvxrfp9","secured","NA",2,"55"
"gvxrfp9","shit","NA",-4,"56"
"gvxrfp9","yeah","NA",1,"57"
"gvxrfp9","agree","NA",1,"58"
"gvxrfp9","chance","NA",2,"59"
"gvxrfp9","wrong","NA",-2,"60"
"gvxrfp9","scare","NA",-2,"61"
"gvxrfp9","cares","NA",2,"62"
"gvxrfp9","rescue","NA",2,"63"
"gvxrfp9","support","NA",2,"64"
"gvxrfp9","fool","NA",-2,"65"
"gvxrfp9","failures","NA",-2,"66"
"gvxrfp9","fraud","NA",-4,"67"
"gvxrfp9","chance","NA",2,"68"
"gvxrfp9","hope","NA",2,"69"
"gvxrfp9","failure","NA",-2,"70"
"gvxrfp9","save","NA",2,"71"
"gvxrfp9","bad","NA",-3,"72"
"gvxrfp9","supports","NA",2,"73"
"gvxrfp9","dubious","NA",-2,"74"
"gvxrfp9","crisis","NA",-3,"75"
"gvxrfp9","collapse","NA",-2,"76"
"gvxrfp9","collapse","NA",-2,"77"
"gvxrfp9","sad","NA",-2,"78"
"gvxrfp9","share","NA",1,"79"
"gvxrfp9","missed","NA",-2,"80"
"gvxrfp9","share","NA",1,"81"
"gvxrfp9","share","NA",1,"82"
"gvxrfp9","share","NA",1,"83"
"gvxrfp9","miss","NA",-2,"84"
"gvxrfp9","miss","NA",-2,"85"
"gvxrfp9","huge","NA",1,"86"
"gvxrfp9","share","NA",1,"87"
"gvxrfp9","drop","NA",-1,"88"
"gvxrfp9","shitty","NA",-3,"89"
"gvxrfp9","bad","NA",-3,"90"
"gvxrfp9","shit","NA",-4,"91"
"gvxrfp9","drop","NA",-1,"92"
"gvxrfp9","feeling","NA",1,"93"
"gvxrfp9","love","NA",3,"94"
"gvxrfp9","shit","NA",-4,"95"
"gvxrfp9","fan","NA",3,"96"
"gvxrfp9","drop","NA",-1,"97"
"gvxrfp9","share","NA",1,"98"
"gvxrfp9","happy","NA",3,"99"
"gvxrfp9","criticism","NA",-2,"100"
"gvxrfp9","missed","NA",-2,"101"
"gvxrfp9","share","NA",1,"102"
"gvxrfp9","save","NA",2,"103"
"gvxrfp9","benefit","NA",2,"104"
"gvxrfp9","amazing","NA",4,"105"
"gvxrfp9","crash","NA",-2,"106"
"gvxrfp9","poor","NA",-2,"107"
"gvxrfp9","increase","NA",1,"108"
"gvxrfp9","bad","NA",-3,"109"
"gvxrfp9","ability","NA",2,"110"
"gvxrfp9","pay","NA",-1,"111"
"gvxrfp9","debt","NA",-2,"112"
"gvxrfp9","limited","NA",-1,"113"
"gvxrfp9","fail","NA",-2,"114"
"gvxrfp9","fail","NA",-2,"115"
"gvxrfp9","odd","NA",-2,"116"
"gvxrfp9","asset","NA",2,"117"
"gvxrfp9","unsecured","NA",-2,"118"
"gvxrfp9","debt","NA",-2,"119"
"gvxrfp9","unsecured","NA",-2,"120"
"gvxrfp9","struggling","NA",-2,"121"
"gvxrfp9","criticism","NA",-2,"122"
"gvxrfp9","pretty","NA",1,"123"
"gvxrfp9","share","NA",1,"124"
"gvxrfp9","gain","NA",2,"125"
"gvxrfp9","gain","NA",2,"126"
"gvxrfp9","share","NA",1,"127"
"gvxrfp9","gain","NA",2,"128"
"gvxrfp9","share","NA",1,"129"
"gvxrfp9","shares","NA",1,"130"
"gvxrfp9","shares","NA",1,"131"
"gvxrfp9","shares","NA",1,"132"
"gvxrfp9","strike","NA",-1,"133"
"gvxrfp9","share","NA",1,"134"
"gvxrfp9","risks","NA",-2,"135"
"gvxrfp9","missed","NA",-2,"136"
"gvxrfp9","hope","NA",2,"137"
"gvxrfp9","win","NA",4,"138"
"gvxruxd","shares","NA",1,"1"
"gvxrv5o","top","NA",2,"1"
"gvxrv5o","sexy","NA",3,"2"
"gvxrv5o","amazon.com","amzn",NA,"3"
"gvxrv5o","excited","NA",3,"4"
"gvxrv5o","agreement","NA",1,"5"
"gvxrv5o","intelligent","NA",2,"6"
"gvxrv5o","secure","NA",2,"7"
"gvxrv5o","responsive","NA",2,"8"
"gvxrv5o","abilities","NA",2,"9"
"gvxrv5o","innovate","NA",1,"10"
"gvxrv5o","solutions","NA",1,"11"
"gvxrv5o","solve","NA",1,"12"
"gvxrv5o","support","NA",2,"13"
"gvxrv5o","ensure","NA",1,"14"
"gvxrv5o","gain","NA",2,"15"
"gvxrv5o","recommend","NA",2,"16"
"gvxrv5o","safety","NA",1,"17"
"gvxrv5o","safety","NA",1,"18"
"gvxrv5o","improve","NA",2,"19"
"gvxrv5o","share","NA",1,"20"
"gvxrv5o","distracted","NA",-2,"21"
"gvxrv5o","limits","NA",-1,"22"
"gvxrv5o","desired","NA",2,"23"
"gvxrv5o","safety","NA",1,"24"
"gvxrv5o","engage","NA",1,"25"
"gvxrv5o","safety","NA",1,"26"
"gvxrv5o","solutions","NA",1,"27"
"gvxrv5o","blocks","NA",-1,"28"
"gvxrv5o","share","NA",1,"29"
"gvxrv5o","ability","NA",2,"30"
"gvxrv5o","innovate","NA",1,"31"
"gvxrv5o","improved","NA",2,"32"
"gvxrv5o","affected","NA",-1,"33"
"gvxrv5o","improve","NA",2,"34"
"gvxrv5o","innovation","NA",1,"35"
"gvxrv5o","share","NA",1,"36"
"gvxrv5o","vision","NA",1,"37"
"gvxrv5o","promises","NA",1,"38"
"gvxrv5o","opportunities","NA",2,"39"
"gvxrv5o","safety","NA",1,"40"
"gvxrv5o","pleased","NA",3,"41"
"gvxrv5o","expand","NA",1,"42"
"gvxrv5o","vision","NA",1,"43"
"gvxrv5o","bright","NA",1,"44"
"gvxrv5o","meaningful","NA",2,"45"
"gvxrv5o","growth","NA",2,"46"
"gvxrv5o","skeptical","NA",-2,"47"
"gvxrv5o","collapsed","NA",-2,"48"
"gvxrv5o","excited","NA",3,"49"
"gvxrv5o","fallen","NA",-2,"50"
"gvxrv5o","pressure","NA",-1,"51"
"gvxrv5o","trust","NA",1,"52"
"gvxrv5o","happy","NA",3,"53"
"gvxrv5o","rewards","NA",2,"54"
"gvxrv5o","meaningful","NA",2,"55"
"gvxrv5o","excited","NA",3,"56"
"gvxrv5o","shit","NA",-4,"57"
"gvxrv5o","free","NA",1,"58"
"gvxrvdc","share","NA",1,"1"
"gvxrvdc","strikes","NA",-1,"2"
"gvxrvdc","strike","NA",-1,"3"
"gvxrvdc","shares","NA",1,"4"
"gvxrvdc","comfortable","NA",2,"5"
"gvxrvdc","drop","NA",-1,"6"
"gvxrvdc","ability","NA",2,"7"
"gvxrvdc","aggressive","NA",-2,"8"
"gvxrvdc","shares","NA",1,"9"
"gvxrvdc","pressure","NA",-1,"10"
"gvxrvdc","drop","NA",-1,"11"
"gvxrvdc","opportunity","NA",2,"12"
"gvxrvdc","luck","NA",3,"13"
"gvxrvdc","blah","NA",-2,"14"
"gvxrvdc","blah","NA",-2,"15"
"gvxs2g7","shares","NA",1,"1"
"gvxs2g7","awesome","NA",4,"2"
"gvxs2g7","hope","NA",2,"3"
"gvxs2g7","lol","NA",3,"4"
"gvxs6ar","share","NA",1,"1"
"gvxs6ar","strikes","NA",-1,"2"
"gvxs6ar","strike","NA",-1,"3"
"gvxs6ar","shares","NA",1,"4"
"gvxs6ar","comfortable","NA",2,"5"
"gvxs6ar","drop","NA",-1,"6"
"gvxs6ar","ability","NA",2,"7"
"gvxs6ar","aggressive","NA",-2,"8"
"gvxs6ar","shares","NA",1,"9"
"gvxs6ar","pressure","NA",-1,"10"
"gvxs6ar","drop","NA",-1,"11"
"gvxs6ar","opportunity","NA",2,"12"
"gvxs6ar","luck","NA",3,"13"
"gvxs6ar","blah","NA",-2,"14"
"gvxs6ar","blah","NA",-2,"15"
"gvxs7t3","share","NA",1,"1"
"gvxs7t3","strikes","NA",-1,"2"
"gvxs7t3","strike","NA",-1,"3"
"gvxs7t3","shares","NA",1,"4"
"gvxs7t3","comfortable","NA",2,"5"
"gvxs7t3","drop","NA",-1,"6"
"gvxs7t3","ability","NA",2,"7"
"gvxs7t3","aggressive","NA",-2,"8"
"gvxs7t3","shares","NA",1,"9"
"gvxs7t3","pressure","NA",-1,"10"
"gvxs7t3","drop","NA",-1,"11"
"gvxs7t3","opportunity","NA",2,"12"
"gvxs7t3","luck","NA",3,"13"
"gvxs7t3","blah","NA",-2,"14"
"gvxs7t3","blah","NA",-2,"15"
"gvxs7t3","fucking","NA",-4,"16"
"gvxsbab","shares","NA",1,"1"
"gvxsbab","nice","NA",3,"2"
"gvxskni","share","NA",1,"1"
"gvxskni","strikes","NA",-1,"2"
"gvxskni","strike","NA",-1,"3"
"gvxskni","shares","NA",1,"4"
"gvxskni","comfortable","NA",2,"5"
"gvxskni","drop","NA",-1,"6"
"gvxskni","ability","NA",2,"7"
"gvxskni","aggressive","NA",-2,"8"
"gvxskni","shares","NA",1,"9"
"gvxskni","pressure","NA",-1,"10"
"gvxskni","drop","NA",-1,"11"
"gvxskni","opportunity","NA",2,"12"
"gvxskni","luck","NA",3,"13"
"gvxskni","blah","NA",-2,"14"
"gvxskni","blah","NA",-2,"15"
"gvxsmlw","share","NA",1,"1"
"gvxsmlw","strikes","NA",-1,"2"
"gvxsmlw","strike","NA",-1,"3"
"gvxsmlw","shares","NA",1,"4"
"gvxsmlw","comfortable","NA",2,"5"
"gvxsmlw","drop","NA",-1,"6"
"gvxsmlw","ability","NA",2,"7"
"gvxsmlw","aggressive","NA",-2,"8"
"gvxsmlw","shares","NA",1,"9"
"gvxsmlw","pressure","NA",-1,"10"
"gvxsmlw","drop","NA",-1,"11"
"gvxsmlw","opportunity","NA",2,"12"
"gvxsmlw","luck","NA",3,"13"
"gvxsmlw","blah","NA",-2,"14"
"gvxsmlw","blah","NA",-2,"15"
"gvxsmlw","fire","NA",-2,"16"
"gvxsqxj","shares","NA",1,"1"
"gvxsqxj","wow","NA",4,"2"
"gvxt0he","shares","NA",1,"1"
"gvxt0he","awesome","NA",4,"2"
"gvxt0he","hope","NA",2,"3"
"gvxt0he","lol","NA",3,"4"
"gvxt3j6","shares","NA",1,"1"
"gvxt5nn","top","NA",2,"1"
"gvxt5nn","sexy","NA",3,"2"
"gvxt5nn","amazon.com","amzn",NA,"3"
"gvxt5nn","excited","NA",3,"4"
"gvxt5nn","agreement","NA",1,"5"
"gvxt5nn","intelligent","NA",2,"6"
"gvxt5nn","secure","NA",2,"7"
"gvxt5nn","responsive","NA",2,"8"
"gvxt5nn","abilities","NA",2,"9"
"gvxt5nn","innovate","NA",1,"10"
"gvxt5nn","solutions","NA",1,"11"
"gvxt5nn","solve","NA",1,"12"
"gvxt5nn","support","NA",2,"13"
"gvxt5nn","ensure","NA",1,"14"
"gvxt5nn","gain","NA",2,"15"
"gvxt5nn","recommend","NA",2,"16"
"gvxt5nn","safety","NA",1,"17"
"gvxt5nn","safety","NA",1,"18"
"gvxt5nn","improve","NA",2,"19"
"gvxt5nn","share","NA",1,"20"
"gvxt5nn","distracted","NA",-2,"21"
"gvxt5nn","limits","NA",-1,"22"
"gvxt5nn","desired","NA",2,"23"
"gvxt5nn","safety","NA",1,"24"
"gvxt5nn","engage","NA",1,"25"
"gvxt5nn","safety","NA",1,"26"
"gvxt5nn","solutions","NA",1,"27"
"gvxt5nn","blocks","NA",-1,"28"
"gvxt5nn","share","NA",1,"29"
"gvxt5nn","ability","NA",2,"30"
"gvxt5nn","innovate","NA",1,"31"
"gvxt5nn","improved","NA",2,"32"
"gvxt5nn","affected","NA",-1,"33"
"gvxt5nn","improve","NA",2,"34"
"gvxt5nn","innovation","NA",1,"35"
"gvxt5nn","share","NA",1,"36"
"gvxt5nn","vision","NA",1,"37"
"gvxt5nn","promises","NA",1,"38"
"gvxt5nn","opportunities","NA",2,"39"
"gvxt5nn","safety","NA",1,"40"
"gvxt5nn","pleased","NA",3,"41"
"gvxt5nn","expand","NA",1,"42"
"gvxt5nn","vision","NA",1,"43"
"gvxt5nn","bright","NA",1,"44"
"gvxt5nn","meaningful","NA",2,"45"
"gvxt5nn","growth","NA",2,"46"
"gvxt5nn","skeptical","NA",-2,"47"
"gvxt5nn","collapsed","NA",-2,"48"
"gvxt5nn","excited","NA",3,"49"
"gvxt5nn","fallen","NA",-2,"50"
"gvxt5nn","pressure","NA",-1,"51"
"gvxt5nn","trust","NA",1,"52"
"gvxt5nn","happy","NA",3,"53"
"gvxt5nn","rewards","NA",2,"54"
"gvxt5nn","meaningful","NA",2,"55"
"gvxt6mk","shares","NA",1,"1"
"gvxtb93","top","NA",2,"1"
"gvxtb93","sexy","NA",3,"2"
"gvxtb93","amazon.com","amzn",NA,"3"
"gvxtb93","excited","NA",3,"4"
"gvxtb93","agreement","NA",1,"5"
"gvxtb93","intelligent","NA",2,"6"
"gvxtb93","secure","NA",2,"7"
"gvxtb93","responsive","NA",2,"8"
"gvxtb93","abilities","NA",2,"9"
"gvxtb93","innovate","NA",1,"10"
"gvxtb93","solutions","NA",1,"11"
"gvxtb93","solve","NA",1,"12"
"gvxtb93","support","NA",2,"13"
"gvxtb93","ensure","NA",1,"14"
"gvxtb93","gain","NA",2,"15"
"gvxtb93","recommend","NA",2,"16"
"gvxtb93","safety","NA",1,"17"
"gvxtb93","safety","NA",1,"18"
"gvxtb93","improve","NA",2,"19"
"gvxtb93","share","NA",1,"20"
"gvxtb93","distracted","NA",-2,"21"
"gvxtb93","limits","NA",-1,"22"
"gvxtb93","desired","NA",2,"23"
"gvxtb93","safety","NA",1,"24"
"gvxtb93","engage","NA",1,"25"
"gvxtb93","safety","NA",1,"26"
"gvxtb93","solutions","NA",1,"27"
"gvxtb93","blocks","NA",-1,"28"
"gvxtb93","share","NA",1,"29"
"gvxtb93","ability","NA",2,"30"
"gvxtb93","innovate","NA",1,"31"
"gvxtb93","improved","NA",2,"32"
"gvxtb93","affected","NA",-1,"33"
"gvxtb93","improve","NA",2,"34"
"gvxtb93","innovation","NA",1,"35"
"gvxtb93","share","NA",1,"36"
"gvxtb93","vision","NA",1,"37"
"gvxtb93","promises","NA",1,"38"
"gvxtb93","opportunities","NA",2,"39"
"gvxtb93","safety","NA",1,"40"
"gvxtb93","pleased","NA",3,"41"
"gvxtb93","expand","NA",1,"42"
"gvxtb93","vision","NA",1,"43"
"gvxtb93","bright","NA",1,"44"
"gvxtb93","meaningful","NA",2,"45"
"gvxtb93","growth","NA",2,"46"
"gvxtb93","skeptical","NA",-2,"47"
"gvxtb93","collapsed","NA",-2,"48"
"gvxtb93","excited","NA",3,"49"
"gvxtb93","fallen","NA",-2,"50"
"gvxtb93","pressure","NA",-1,"51"
"gvxtb93","trust","NA",1,"52"
"gvxtb93","happy","NA",3,"53"
"gvxtb93","rewards","NA",2,"54"
"gvxtb93","meaningful","NA",2,"55"
"gvxtb93","excited","NA",3,"56"
"gvxtdft","top","NA",2,"1"
"gvxtdft","sexy","NA",3,"2"
"gvxtdft","amazon.com","amzn",NA,"3"
"gvxtdft","excited","NA",3,"4"
"gvxtdft","agreement","NA",1,"5"
"gvxtdft","intelligent","NA",2,"6"
"gvxtdft","secure","NA",2,"7"
"gvxtdft","responsive","NA",2,"8"
"gvxtdft","abilities","NA",2,"9"
"gvxtdft","innovate","NA",1,"10"
"gvxtdft","solutions","NA",1,"11"
"gvxtdft","solve","NA",1,"12"
"gvxtdft","support","NA",2,"13"
"gvxtdft","ensure","NA",1,"14"
"gvxtdft","gain","NA",2,"15"
"gvxtdft","recommend","NA",2,"16"
"gvxtdft","safety","NA",1,"17"
"gvxtdft","safety","NA",1,"18"
"gvxtdft","improve","NA",2,"19"
"gvxtdft","share","NA",1,"20"
"gvxtdft","distracted","NA",-2,"21"
"gvxtdft","limits","NA",-1,"22"
"gvxtdft","desired","NA",2,"23"
"gvxtdft","safety","NA",1,"24"
"gvxtdft","engage","NA",1,"25"
"gvxtdft","safety","NA",1,"26"
"gvxtdft","solutions","NA",1,"27"
"gvxtdft","blocks","NA",-1,"28"
"gvxtdft","share","NA",1,"29"
"gvxtdft","ability","NA",2,"30"
"gvxtdft","innovate","NA",1,"31"
"gvxtdft","improved","NA",2,"32"
"gvxtdft","affected","NA",-1,"33"
"gvxtdft","improve","NA",2,"34"
"gvxtdft","innovation","NA",1,"35"
"gvxtdft","share","NA",1,"36"
"gvxtdft","vision","NA",1,"37"
"gvxtdft","promises","NA",1,"38"
"gvxtdft","opportunities","NA",2,"39"
"gvxtdft","safety","NA",1,"40"
"gvxtdft","pleased","NA",3,"41"
"gvxtdft","expand","NA",1,"42"
"gvxtdft","vision","NA",1,"43"
"gvxtdft","bright","NA",1,"44"
"gvxtdft","meaningful","NA",2,"45"
"gvxtdft","growth","NA",2,"46"
"gvxtdft","skeptical","NA",-2,"47"
"gvxtdft","collapsed","NA",-2,"48"
"gvxtdft","excited","NA",3,"49"
"gvxtdft","fallen","NA",-2,"50"
"gvxtdft","pressure","NA",-1,"51"
"gvxtdft","trust","NA",1,"52"
"gvxtdft","happy","NA",3,"53"
"gvxtdft","rewards","NA",2,"54"
"gvxtdft","meaningful","NA",2,"55"
"gvxtg2w","shares","NA",1,"1"
"gvxtg2w","congrats","NA",2,"2"
"gvxtg8v","shares","NA",1,"1"
"gvxtg8v","awesome","NA",4,"2"
"gvxtg8v","hope","NA",2,"3"
"gvxtg8v","lol","NA",3,"4"
"gvxtg8v","fun","NA",4,"5"
"gvxtiwk","rich","NA",2,"1"
"gvxtiwk","die","NA",-3,"2"
